id,year,jd,photo_sum,empty,raven,crow,magpie,eurjay,sibjay,geagle,wteagle,rlbuzz,goshawk,redfox,arcfox,wolverine,badger,pinemart,mustelids,lb,bird,mammal,age,snow,session,ravenm,crowm,magpiem,eurjaym,sibjaym,geaglem,wteaglem,rlbuzzm,goshawkm,redfoxm,arcfoxm,wolverinem,badgerm,pinemartm,mustelidsm,arcfox.day,redfox.day,wolverine.day,raven.day,crow.day,magpie.day,geagle.day,wteagle.day,badger.day,pinemart.day,eurjay.day,sibjay.day,lb.day,se,bird.day,mammal.day,length,samean,tamean,habitat,hosl,scover,loghosl,altitude,sdepth
2,2013,62,0,135,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,9,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,623,338,#FELT!,1,210,1,5.347107531,#FELT!,#FELT!
2,2014,62,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,7,1.645810771,1,210,1,5.347107531,#FELT!,#FELT!
2,2013,66,0,131,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,13,0,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,649,458,#FELT!,1,210,1,5.347107531,#FELT!,#FELT!
2,2012,61,0,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,616,808,3.835219523,1,210,1,5.347107531,#FELT!,0.323076157601311
2,2012,60,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,862,2.090948759,1,210,1,5.347107531,#FELT!,0.4342454448078
20,2014,19,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,83,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,35,0,103,2,0,0,17,9,14,0,0,0,0,0,0,0,0,0,16,42,0,17,0,1,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,447,51,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,36,0,112,0,0,0,7,11,7,0,0,0,1,0,0,0,0,0,7,25,1,18,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,453,50,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,29,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,73,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,26,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,76,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,25,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,77,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,22,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,80,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,32,0,125,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,14,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,428,70,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,28,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,74,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,38,0,108,0,6,0,10,4,3,0,0,0,10,0,0,0,0,0,9,23,10,20,0,1,0,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,466,48,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,21,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,81,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,24,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,78,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,31,0,135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,422,71,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,30,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,72,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,20,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,82,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,37,0,95,0,9,0,8,1,12,0,0,0,15,0,0,0,0,0,21,30,15,19,0,1,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,460,49,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,27,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,75,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,34,0,117,4,0,2,12,7,0,0,0,0,0,0,0,0,0,0,4,25,0,16,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,441,51,2.286251601,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,33,0,125,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,17,0,15,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,434,71,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
20,2014,23,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,79,#FELT!,1,310,1,5.736572297,#FELT!,#FELT!
21,2014,45,0,123,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,32,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,512,0,1.22108275,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,43,0,117,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,499,0,#FELT!,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,47,0,127,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,525,0,2.761148718,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,48,0,129,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,531,0,2.554639107,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,42,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,3.356062417,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,51,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,551,17,#FELT!,1,170,1,5.135798437,#FELT!,#FELT!
21,2014,44,0,115,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,505,0,0.328071899,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,49,0,103,2,0,64,15,0,1,0,0,0,0,0,0,0,0,0,3,82,0,8,0,1,1,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,538,0,1.412469405,1,170,0,5.135798437,#FELT!,#FELT!
21,2014,50,0,126,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,30,0,9,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,544,18,#FELT!,1,170,1,5.135798437,#FELT!,#FELT!
21,2014,46,0,123,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,518,0,3.015149063,1,170,0,5.135798437,#FELT!,#FELT!
22,2014,45,0,102,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,512,0,1.927040504,1,90,0,4.49980967,#FELT!,#FELT!
22,2014,43,0,109,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,64,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,499,0,0.009822301,1,90,0,4.49980967,#FELT!,#FELT!
22,2014,44,0,96,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,90,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,505,0,0.891343499,1,90,0,4.49980967,#FELT!,#FELT!
22,2014,42,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,4.172993475,1,90,0,4.49980967,#FELT!,#FELT!
22,2014,46,0,63,3,112,53,9,0,0,2,0,0,0,0,0,0,0,0,115,179,0,5,0,1,1,8,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,518,0,3.800420857,1,90,0,4.49980967,#FELT!,#FELT!
23,2014,42,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,126,1.836806964,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,47,0,97,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,21,0,6,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,525,121,1.262381014,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,59,0,142,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,603,81,2.405757565,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,53,0,131,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,564,146,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,51,0,126,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,18,0,10,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,551,145,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,44,0,120,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,505,125,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,58,0,132,2,8,0,2,1,0,0,0,0,1,0,0,0,0,0,10,13,1,17,0,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,597,88,2.418444141,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,60,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,75,2.162434729,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,48,0,56,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,531,114,2.243073121,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,52,0,135,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,557,146,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,43,0,122,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,499,126,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,49,0,124,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,538,130,0.102060658,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,55,0,108,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,35,0,14,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,577,122,4.730520923,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,56,0,113,0,0,0,17,8,0,0,0,0,1,0,0,0,0,0,0,25,1,15,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,584,106,5.467226748,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,57,0,119,5,12,0,12,0,0,0,0,0,0,0,0,0,0,0,17,29,0,16,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,590,94,3.63165985,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,46,0,123,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,518,123,0.763205821,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,61,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,73,1.287322652,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,54,0,114,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,23,0,13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,570,140,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,50,0,126,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,19,0,9,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,544,146,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
23,2014,45,0,120,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,22,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,512,124,#FELT!,1,380,1,5.940171253,#FELT!,#FELT!
24,2014,47,0,140,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,525,0,2.53085055,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,58,0,116,0,0,0,8,1,0,0,0,21,0,0,0,0,0,0,0,30,0,17,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,597,0,3.678062645,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,52,0,136,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,557,20,#FELT!,1,210,1,5.347107531,#FELT!,#FELT!
24,2014,72,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,4.880646188,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,69,0,133,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,668,0,4.600082723,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,63,0,116,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,0,29,0,22,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,629,0,1.884562319,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,68,0,124,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,662,0,2.93458287,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,51,0,133,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,551,20,#FELT!,1,210,1,5.347107531,#FELT!,#FELT!
24,2014,65,0,125,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,14,0,24,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,642,0,4.783196946,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,50,0,139,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,544,21,#FELT!,1,210,1,5.347107531,#FELT!,#FELT!
24,2014,43,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,0,#FELT!,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,59,0,124,0,0,0,7,2,0,0,0,8,0,0,0,0,0,0,0,17,0,18,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,603,0,3.833217645,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,70,0,141,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,29,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,675,0,2.116493119,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,56,0,109,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,45,0,15,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,584,0,6.413998893,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,49,0,122,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,538,0,1.234565878,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,44,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0.129164131,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,57,0,109,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,38,0,16,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,590,0,4.599850713,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,48,0,126,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,531,0,2.718844557,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,55,0,108,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,43,0,14,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,577,0,5.883689333,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,42,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,3.131389644,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,54,0,105,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,46,0,13,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,570,1,1.358735047,1,210,1,5.347107531,#FELT!,#FELT!
24,2014,66,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,4.096724031,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,64,0,118,0,0,0,17,0,0,0,0,6,3,0,0,0,0,0,0,23,3,23,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,636,0,2.19304832,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,71,0,141,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,681,0,3.649871256,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,46,0,123,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,518,0,2.56007343,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,62,0,109,0,0,0,9,0,0,0,0,24,0,0,0,0,0,0,0,33,0,21,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,623,0,1.955383374,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,73,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,3.517241531,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,60,0,115,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,0,19,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,610,0,3.531958409,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,53,0,134,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,564,19,#FELT!,1,210,1,5.347107531,#FELT!,#FELT!
24,2014,45,0,138,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,512,0,1.047365625,1,210,0,5.347107531,#FELT!,#FELT!
24,2014,67,0,138,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,5,1,26,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,655,0,3.605682583,1,210,0,5.347107531,#FELT!,#FELT!
